Make,Model,Year,Engine_HP,Engine_Cylinders,Transmission_Type,Driven_Wheels,Number_of_Doors,Market_Category,Vehicle_Size,Vehicle_Style,highway_MPG,city_mpg,Popularity,MSRP,Fuel_Type,price_category,avg_mpg
Chevrolet,C/K 1500 Series,1998,200.0,6.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,21,16,1385,3094,petrol,Low,18.5
Chevrolet,C/K 1500 Series,1998,200.0,6.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,21,16,1385,2885,petrol,Low,18.5
Chevrolet,C/K 1500 Series,1998,230.0,8.0,MANUAL,4WD,2.0,Crossover,Large,Pickup,17,12,1385,3419,petrol,Low,14.5
Chevrolet,C/K 1500 Series,1998,200.0,6.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,21,16,1385,2668,petrol,Low,18.5
Chevrolet,C/K 1500 Series,1998,200.0,6.0,MANUAL,4WD,2.0,Crossover,Large,Pickup,19,14,1385,2789,petrol,Low,16.5
Chevrolet,C/K 1500 Series,1998,200.0,6.0,MANUAL,4WD,2.0,Crossover,Large,Pickup,19,14,1385,3321,petrol,Low,16.5
Chevrolet,C/K 1500 Series,1998,230.0,8.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,18,13,1385,3342,petrol,Low,15.5
Chevrolet,C/K 1500 Series,1998,200.0,6.0,MANUAL,4WD,2.0,Crossover,Large,Pickup,19,14,1385,3025,petrol,Low,16.5
Chevrolet,C/K 1500 Series,1998,200.0,6.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,21,16,1385,2653,petrol,Low,18.5
Chevrolet,C/K 1500 Series,1998,200.0,6.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,21,16,1385,2740,petrol,Low,18.5
Chevrolet,C/K 1500 Series,1998,200.0,6.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,21,16,1385,2639,petrol,Low,18.5
Chevrolet,C/K 1500 Series,1998,200.0,6.0,MANUAL,4WD,2.0,Crossover,Large,Pickup,19,14,1385,3067,petrol,Low,16.5
Chevrolet,C/K 1500 Series,1998,200.0,6.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,21,16,1385,2817,petrol,Low,18.5
Chevrolet,C/K 1500 Series,1998,200.0,6.0,MANUAL,4WD,2.0,Crossover,Large,Pickup,19,14,1385,3350,petrol,Low,16.5
Chevrolet,C/K 1500 Series,1998,200.0,6.0,MANUAL,4WD,2.0,Crossover,Large,Pickup,19,14,1385,3282,petrol,Low,16.5
Chevrolet,C/K 1500 Series,1998,200.0,6.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,21,16,1385,2430,petrol,Low,18.5
Chevrolet,C/K 1500 Series,1999,230.0,8.0,AUTOMATIC,RWD,3.0,Crossover,Large,Pickup,17,13,1385,3696,petrol,Low,15.0
Chevrolet,C/K 1500 Series,1999,230.0,8.0,AUTOMATIC,4WD,3.0,Crossover,Large,Pickup,17,13,1385,4098,petrol,Low,15.0
Chevrolet,C/K 2500 Series,1998,230.0,8.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,17,13,1385,2949,petrol,Low,15.0
Chevrolet,C/K 2500 Series,1998,230.0,8.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,17,13,1385,3345,petrol,Low,15.0
Chevrolet,C/K 2500 Series,1998,230.0,8.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,17,13,1385,3034,petrol,Low,15.0
Chevrolet,C/K 2500 Series,1998,230.0,8.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,17,13,1385,2697,petrol,Low,15.0
Chevrolet,C/K 2500 Series,1998,255.0,8.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,18,12,1385,3360,petrol,Low,15.0
Chevrolet,C/K 2500 Series,1998,255.0,8.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,18,12,1385,3068,petrol,Low,15.0
Chevrolet,C/K 2500 Series,1998,255.0,8.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,18,12,1385,3090,petrol,Low,15.0
Chevrolet,C/K 2500 Series,1998,255.0,8.0,MANUAL,RWD,2.0,Crossover,Large,Pickup,18,12,1385,2847,petrol,Low,15.0
Mercedes-Benz,CL-Class,2012,621.0,12.0,AUTOMATIC,RWD,2.0,High-Performance,Large,Coupe,18,12,617,211000,petrol,High,15.0
Mercedes-Benz,CL-Class,2012,510.0,12.0,AUTOMATIC,RWD,2.0,High-Performance,Large,Coupe,18,12,617,158700,petrol,High,15.0
Mercedes-Benz,CL-Class,2012,429.0,8.0,AUTOMATIC,AWD,2.0,High-Performance,Large,Coupe,24,15,617,114100,petrol,High,19.5
Mercedes-Benz,CL-Class,2012,536.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Large,Coupe,22,15,617,151500,petrol,High,18.5
Mercedes-Benz,CL-Class,2013,621.0,12.0,AUTOMATIC,RWD,2.0,High-Performance,Large,Coupe,18,12,617,213200,petrol,High,15.0
Mercedes-Benz,CL-Class,2013,536.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Large,Coupe,22,15,617,153000,petrol,High,18.5
Mercedes-Benz,CL-Class,2013,429.0,8.0,AUTOMATIC,AWD,2.0,High-Performance,Large,Coupe,24,15,617,115300,petrol,High,19.5
Mercedes-Benz,CL-Class,2013,510.0,12.0,AUTOMATIC,RWD,2.0,High-Performance,Large,Coupe,18,12,617,160300,petrol,High,15.0
Mercedes-Benz,CL-Class,2014,621.0,12.0,AUTOMATIC,RWD,2.0,High-Performance,Large,Coupe,18,12,617,215500,petrol,High,15.0
Mercedes-Benz,CL-Class,2014,429.0,8.0,AUTOMATIC,AWD,2.0,High-Performance,Large,Coupe,24,15,617,116600,petrol,High,19.5
Mercedes-Benz,CL-Class,2014,510.0,12.0,AUTOMATIC,RWD,2.0,High-Performance,Large,Coupe,18,12,617,162000,petrol,High,15.0
Mercedes-Benz,CL-Class,2014,536.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Large,Coupe,22,15,617,154600,petrol,High,18.5
Mercedes-Benz,CLA-Class,2015,208.0,4.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,Sedan,38,26,617,31500,petrol,Medium,32.0
Mercedes-Benz,CLA-Class,2015,208.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,Sedan,32,24,617,33500,petrol,Medium,28.0
Mercedes-Benz,CLA-Class,2015,355.0,4.0,AUTOMATIC,AWD,4.0,High-Performance,Midsize,Sedan,31,23,617,48500,petrol,Medium,27.0
Mercedes-Benz,CLA-Class,2016,208.0,4.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,Sedan,38,26,617,32050,petrol,Medium,32.0
Mercedes-Benz,CLA-Class,2016,375.0,4.0,AUTOMATIC,AWD,4.0,High-Performance,Midsize,Sedan,31,23,617,49500,petrol,Medium,27.0
Mercedes-Benz,CLA-Class,2016,208.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,Sedan,33,24,617,34050,petrol,Medium,28.5
Mercedes-Benz,CLA-Class,2017,208.0,4.0,AUTOMATIC,FWD,4.0,Luxury,Midsize,Sedan,38,26,617,32400,petrol,Medium,32.0
Mercedes-Benz,CLA-Class,2017,208.0,4.0,AUTOMATIC,AWD,4.0,Luxury,Midsize,Sedan,32,23,617,34400,petrol,Medium,27.5
Mercedes-Benz,CLA-Class,2017,375.0,4.0,AUTOMATIC,AWD,4.0,High-Performance,Midsize,Sedan,30,23,617,49950,petrol,Medium,26.5
Acura,CL,2001,225.0,6.0,AUTOMATIC,FWD,2.0,Luxury,Midsize,Coupe,27,17,204,29980,petrol,Medium,22.0
Acura,CL,2001,225.0,6.0,AUTOMATIC,FWD,2.0,Luxury,Midsize,Coupe,27,17,204,27980,petrol,Medium,22.0
Acura,CL,2002,225.0,6.0,AUTOMATIC,FWD,2.0,Luxury,Midsize,Coupe,27,17,204,28030,petrol,Medium,22.0
Acura,CL,2002,225.0,6.0,AUTOMATIC,FWD,2.0,Luxury,Midsize,Coupe,27,17,204,30030,petrol,Medium,22.0
Acura,CL,2003,260.0,6.0,MANUAL,FWD,2.0,Performance,Midsize,Coupe,26,17,204,32700,petrol,Medium,21.5
Acura,CL,2003,260.0,6.0,AUTOMATIC,FWD,2.0,Performance,Midsize,Coupe,27,17,204,30550,petrol,Medium,22.0
Acura,CL,2003,225.0,6.0,AUTOMATIC,FWD,2.0,Luxury,Midsize,Coupe,27,17,204,30350,petrol,Medium,22.0
Acura,CL,2003,225.0,6.0,AUTOMATIC,FWD,2.0,Luxury,Midsize,Coupe,27,17,204,28200,petrol,Medium,22.0
Acura,CL,2003,260.0,6.0,MANUAL,FWD,2.0,Performance,Midsize,Coupe,26,17,204,30550,petrol,Medium,21.5
Chevrolet,Classic,2004,140.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,31,22,1385,19505,petrol,Low,26.5
Chevrolet,Classic,2005,140.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,31,22,1385,19690,petrol,Low,26.5
Mercedes-Benz,CLK-Class,2007,268.0,6.0,AUTOMATIC,RWD,2.0,Performance,Compact,Convertible,25,17,617,54200,petrol,High,21.0
Mercedes-Benz,CLK-Class,2007,475.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,18,12,617,89200,petrol,High,15.0
Mercedes-Benz,CLK-Class,2007,268.0,6.0,AUTOMATIC,RWD,2.0,Performance,Compact,Coupe,25,17,617,46200,petrol,Medium,21.0
Mercedes-Benz,CLK-Class,2007,382.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,22,15,617,62900,petrol,High,18.5
Mercedes-Benz,CLK-Class,2007,382.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,22,15,617,54900,petrol,High,18.5
Mercedes-Benz,CLK-Class,2008,268.0,6.0,AUTOMATIC,RWD,2.0,Performance,Compact,Coupe,25,17,617,46450,petrol,Medium,21.0
Mercedes-Benz,CLK-Class,2008,382.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,22,15,617,55150,petrol,High,18.5
Mercedes-Benz,CLK-Class,2008,500.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,19,12,617,135000,petrol,High,15.5
Mercedes-Benz,CLK-Class,2008,382.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,21,15,617,63200,petrol,High,18.0
Mercedes-Benz,CLK-Class,2008,475.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,18,12,617,89500,petrol,High,15.0
Mercedes-Benz,CLK-Class,2008,268.0,6.0,AUTOMATIC,RWD,2.0,Performance,Compact,Convertible,25,17,617,54500,petrol,High,21.0
Mercedes-Benz,CLK-Class,2009,268.0,6.0,AUTOMATIC,RWD,2.0,Performance,Midsize,Convertible,25,17,617,56100,petrol,High,21.0
Mercedes-Benz,CLK-Class,2009,382.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Midsize,Convertible,21,15,617,64800,petrol,High,18.0
Mercedes-Benz,CLK-Class,2009,382.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Midsize,Coupe,22,15,617,56800,petrol,High,18.5
Mercedes-Benz,CLK-Class,2009,268.0,6.0,AUTOMATIC,RWD,2.0,Performance,Midsize,Coupe,25,17,617,48100,petrol,Medium,21.0
Mercedes-Benz,CLS-Class,2015,402.0,8.0,AUTOMATIC,RWD,4.0,High-Performance,Midsize,Sedan,26,17,617,73200,petrol,High,21.5
Mercedes-Benz,CLS-Class,2015,577.0,8.0,AUTOMATIC,AWD,4.0,High-Performance,Midsize,Sedan,22,16,617,106550,petrol,High,19.0
Mercedes-Benz,CLS-Class,2015,329.0,6.0,AUTOMATIC,RWD,4.0,Performance,Midsize,Sedan,30,20,617,65990,petrol,High,25.0
Mercedes-Benz,CLS-Class,2015,329.0,6.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,28,20,617,68490,petrol,High,24.0
Mercedes-Benz,CLS-Class,2015,402.0,8.0,AUTOMATIC,AWD,4.0,High-Performance,Midsize,Sedan,24,17,617,75700,petrol,High,20.5
Mercedes-Benz,CLS-Class,2016,329.0,6.0,AUTOMATIC,RWD,4.0,Performance,Midsize,Sedan,30,20,617,66900,petrol,High,25.0
Mercedes-Benz,CLS-Class,2016,329.0,6.0,AUTOMATIC,AWD,4.0,Performance,Midsize,Sedan,26,19,617,69400,petrol,High,22.5
Mercedes-Benz,CLS-Class,2016,577.0,8.0,AUTOMATIC,AWD,4.0,High-Performance,Midsize,Sedan,22,16,617,107800,petrol,High,19.0
Mercedes-Benz,CLS-Class,2016,402.0,8.0,AUTOMATIC,AWD,4.0,High-Performance,Midsize,Sedan,25,17,617,76600,petrol,High,21.0
Mercedes-Benz,CLS-Class,2016,402.0,8.0,AUTOMATIC,RWD,4.0,High-Performance,Midsize,Sedan,26,17,617,74100,petrol,High,21.5
Mercedes-Benz,CLS-Class,2017,402.0,8.0,AUTOMATIC,RWD,4.0,High-Performance,Midsize,Sedan,26,18,617,74850,petrol,High,22.0
Mercedes-Benz,CLS-Class,2017,402.0,8.0,AUTOMATIC,AWD,4.0,High-Performance,Midsize,Sedan,25,17,617,77350,petrol,High,21.0
Mercedes-Benz,CLS-Class,2017,577.0,8.0,AUTOMATIC,AWD,4.0,High-Performance,Midsize,Sedan,22,16,617,108900,petrol,High,19.0
Chevrolet,Cobalt,2008,148.0,4.0,MANUAL,FWD,2.0,Crossover,Compact,Coupe,33,24,1385,14410,petrol,Low,28.5
Chevrolet,Cobalt,2008,148.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,33,24,1385,15120,petrol,Low,28.5
Chevrolet,Cobalt,2008,260.0,4.0,MANUAL,FWD,2.0,High-Performance,Compact,Coupe,30,22,1385,22335,petrol,Medium,26.0
Chevrolet,Cobalt,2008,148.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,33,24,1385,14410,petrol,Low,28.5
Chevrolet,Cobalt,2008,173.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,32,22,1385,19695,petrol,Low,27.0
Chevrolet,Cobalt,2008,148.0,4.0,MANUAL,FWD,2.0,Crossover,Compact,Coupe,33,24,1385,15120,petrol,Low,28.5
Chevrolet,Cobalt,2008,173.0,4.0,MANUAL,FWD,2.0,Crossover,Compact,Coupe,32,22,1385,19695,petrol,Low,27.0
Chevrolet,Cobalt,2009,155.0,4.0,MANUAL,FWD,2.0,Crossover,Compact,Coupe,35,25,1385,16460,petrol,Low,30.0
Chevrolet,Cobalt,2009,155.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,35,25,1385,15660,petrol,Low,30.0
Chevrolet,Cobalt,2009,260.0,4.0,MANUAL,FWD,2.0,High-Performance,Compact,Coupe,30,22,1385,23425,petrol,Medium,26.0
Chevrolet,Cobalt,2009,155.0,4.0,MANUAL,FWD,2.0,Crossover,Compact,Coupe,35,25,1385,15660,petrol,Low,30.0
Chevrolet,Cobalt,2009,260.0,4.0,MANUAL,FWD,4.0,Performance,Compact,Sedan,30,22,1385,23425,petrol,Medium,26.0
Chevrolet,Cobalt,2009,155.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,37,25,1385,14990,petrol,Low,31.0
Chevrolet,Cobalt,2009,155.0,4.0,MANUAL,FWD,2.0,Crossover,Compact,Coupe,37,25,1385,14990,petrol,Low,31.0
Chevrolet,Cobalt,2009,155.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,35,25,1385,16460,petrol,Low,30.0
Chevrolet,Cobalt,2010,155.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,37,25,1385,15670,petrol,Low,31.0
Chevrolet,Cobalt,2010,260.0,4.0,MANUAL,FWD,2.0,High-Performance,Compact,Coupe,30,22,1385,24535,petrol,Medium,26.0
Chevrolet,Cobalt,2010,155.0,4.0,MANUAL,FWD,2.0,Crossover,Compact,Coupe,37,25,1385,14990,petrol,Low,31.0
Chevrolet,Cobalt,2010,155.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,37,25,1385,16470,petrol,Low,31.0
Chevrolet,Cobalt,2010,155.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,37,25,1385,14990,petrol,Low,31.0
Chevrolet,Cobalt,2010,155.0,4.0,MANUAL,FWD,2.0,Crossover,Compact,Coupe,37,25,1385,16470,petrol,Low,31.0
Chevrolet,Cobalt,2010,155.0,4.0,MANUAL,FWD,2.0,Crossover,Compact,Coupe,37,25,1385,15670,petrol,Low,31.0
Chevrolet,Colorado,2012,300.0,8.0,AUTOMATIC,RWD,4.0,Performance,Compact,Pickup,20,14,1385,28340,petrol,Medium,17.0
Chevrolet,Colorado,2012,242.0,5.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,23,17,1385,29480,petrol,Medium,20.0
Chevrolet,Colorado,2012,185.0,4.0,MANUAL,4WD,4.0,Crossover,Compact,Pickup,24,18,1385,23030,petrol,Medium,21.0
Chevrolet,Colorado,2012,185.0,4.0,MANUAL,4WD,2.0,Crossover,Compact,Pickup,24,18,1385,20980,petrol,Medium,21.0
Chevrolet,Colorado,2012,242.0,5.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,21,16,1385,30320,petrol,Medium,18.5
Chevrolet,Colorado,2012,242.0,5.0,AUTOMATIC,RWD,4.0,Crossover,Compact,Pickup,23,17,1385,26160,petrol,Medium,20.0
Chevrolet,Colorado,2012,242.0,5.0,AUTOMATIC,RWD,4.0,Crossover,Compact,Pickup,23,17,1385,27490,petrol,Medium,20.0
Chevrolet,Colorado,2012,185.0,4.0,AUTOMATIC,RWD,4.0,Crossover,Compact,Pickup,25,18,1385,22955,petrol,Medium,21.5
Chevrolet,Colorado,2012,185.0,4.0,MANUAL,RWD,4.0,Crossover,Compact,Pickup,25,18,1385,19730,petrol,Low,21.5
Chevrolet,Colorado,2012,185.0,4.0,AUTOMATIC,4WD,2.0,Crossover,Compact,Pickup,23,17,1385,24440,petrol,Medium,20.0
Chevrolet,Colorado,2012,185.0,4.0,MANUAL,RWD,2.0,Crossover,Compact,Pickup,25,18,1385,17475,petrol,Low,21.5
Chevrolet,Colorado,2012,185.0,4.0,AUTOMATIC,RWD,4.0,Crossover,Compact,Pickup,25,18,1385,24285,petrol,Medium,21.5
Chevrolet,Colorado,2012,185.0,4.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,23,17,1385,26620,petrol,Medium,20.0
Chevrolet,Colorado,2012,185.0,4.0,AUTOMATIC,RWD,2.0,Crossover,Compact,Pickup,25,18,1385,20370,petrol,Medium,21.5
Chevrolet,Colorado,2012,300.0,8.0,AUTOMATIC,RWD,4.0,Performance,Compact,Pickup,20,14,1385,27010,petrol,Medium,17.0
Chevrolet,Colorado,2012,242.0,5.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,21,16,1385,28460,petrol,Medium,18.5
Chevrolet,Colorado,2015,200.0,4.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,25,19,1385,29220,petrol,Medium,22.0
Chevrolet,Colorado,2015,200.0,4.0,AUTOMATIC,RWD,4.0,Crossover,Compact,Pickup,27,20,1385,29550,petrol,Medium,23.5
Chevrolet,Colorado,2015,305.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Compact,Pickup,26,18,1385,25850,petrol,Medium,22.0
Chevrolet,Colorado,2015,305.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Compact,Pickup,26,18,1385,28630,petrol,Medium,22.0
Chevrolet,Colorado,2015,200.0,4.0,AUTOMATIC,RWD,4.0,Crossover,Compact,Pickup,27,20,1385,27110,petrol,Medium,23.5
Chevrolet,Colorado,2015,200.0,4.0,AUTOMATIC,RWD,4.0,Crossover,Compact,Pickup,27,20,1385,24330,petrol,Medium,23.5
Chevrolet,Colorado,2015,200.0,4.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,25,19,1385,26885,petrol,Medium,22.0
Chevrolet,Colorado,2015,305.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,24,17,1385,30005,petrol,Medium,20.5
Chevrolet,Colorado,2015,305.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,24,17,1385,34415,petrol,Medium,20.5
Chevrolet,Colorado,2015,200.0,4.0,MANUAL,RWD,4.0,Crossover,Compact,Pickup,26,19,1385,21775,petrol,Medium,22.5
Chevrolet,Colorado,2015,305.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,24,17,1385,32085,petrol,Medium,20.5
Chevrolet,Colorado,2015,305.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Compact,Pickup,26,18,1385,30785,petrol,Medium,22.0
Chevrolet,Colorado,2015,305.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,24,17,1385,32385,petrol,Medium,20.5
Chevrolet,Colorado,2015,305.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,24,17,1385,34115,petrol,Medium,20.5
Chevrolet,Colorado,2015,200.0,4.0,AUTOMATIC,RWD,4.0,Crossover,Compact,Pickup,27,20,1385,25170,petrol,Medium,23.5
Chevrolet,Colorado,2015,200.0,4.0,MANUAL,RWD,4.0,Crossover,Compact,Pickup,26,19,1385,20120,petrol,Medium,22.5
Chevrolet,Colorado,2015,200.0,4.0,AUTOMATIC,RWD,4.0,Crossover,Compact,Pickup,27,20,1385,27630,petrol,Medium,23.5
Chevrolet,Colorado,2015,305.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,24,17,1385,29705,petrol,Medium,20.5
Chevrolet,Colorado,2015,200.0,4.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,25,19,1385,31555,petrol,Medium,22.0
Chevrolet,Colorado,2016,305.0,6.0,AUTOMATIC,4WD,4.0,Diesel,Compact,Pickup,24,17,1385,30665,petrol,Medium,20.5
Chevrolet,Colorado,2016,305.0,6.0,AUTOMATIC,4WD,4.0,Diesel,Compact,Pickup,24,17,1385,32895,petrol,Medium,20.5
Chevrolet,Colorado,2016,305.0,6.0,AUTOMATIC,4WD,4.0,Diesel,Compact,Pickup,24,17,1385,35000,petrol,Medium,20.5
Chevrolet,Colorado,2016,305.0,6.0,AUTOMATIC,4WD,4.0,Diesel,Compact,Pickup,24,17,1385,30365,petrol,Medium,20.5
Chevrolet,Colorado,2016,200.0,4.0,AUTOMATIC,RWD,4.0,Crossover,Compact,Pickup,27,20,1385,28515,petrol,Medium,23.5
Chevrolet,Colorado,2016,305.0,6.0,AUTOMATIC,4WD,4.0,Diesel,Compact,Pickup,24,17,1385,33195,petrol,Medium,20.5
Chevrolet,Colorado,2016,200.0,4.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,25,19,1385,30030,petrol,Medium,22.0
Chevrolet,Colorado,2016,200.0,4.0,MANUAL,RWD,4.0,Crossover,Compact,Pickup,26,19,1385,20100,petrol,Medium,22.5
Chevrolet,Colorado,2016,200.0,4.0,AUTOMATIC,4WD,4.0,Crossover,Compact,Pickup,25,19,1385,32440,petrol,Medium,22.0
Chevrolet,Colorado,2016,305.0,6.0,AUTOMATIC,RWD,4.0,Diesel,Compact,Pickup,26,18,1385,31670,petrol,Medium,22.0
Chevrolet,Colorado,2016,305.0,6.0,AUTOMATIC,RWD,4.0,Diesel,Compact,Pickup,26,18,1385,26510,petrol,Medium,22.0
Chevrolet,Colorado,2016,200.0,4.0,AUTOMATIC,RWD,4.0,Diesel,Compact,Pickup,27,20,1385,30435,petrol,Medium,23.5
Chevrolet,Colorado,2016,200.0,4.0,AUTOMATIC,4WD,4.0,Diesel,Compact,Pickup,25,19,1385,27545,petrol,Medium,22.0
Chevrolet,Colorado,2016,200.0,4.0,AUTOMATIC,RWD,4.0,Diesel,Compact,Pickup,27,20,1385,24990,petrol,Medium,23.5
Chevrolet,Colorado,2016,305.0,6.0,AUTOMATIC,4WD,4.0,Diesel,Compact,Pickup,24,17,1385,35300,petrol,Medium,20.5
Chevrolet,Colorado,2016,200.0,4.0,AUTOMATIC,RWD,4.0,Diesel,Compact,Pickup,27,20,1385,27920,petrol,Medium,23.5
Chevrolet,Colorado,2016,200.0,4.0,MANUAL,RWD,4.0,Diesel,Compact,Pickup,26,19,1385,22435,petrol,Medium,22.5
Chevrolet,Colorado,2016,200.0,4.0,AUTOMATIC,RWD,4.0,Crossover,Compact,Pickup,27,20,1385,25980,petrol,Medium,23.5
Chevrolet,Colorado,2016,305.0,6.0,AUTOMATIC,RWD,4.0,Diesel,Compact,Pickup,26,18,1385,29440,petrol,Medium,22.0
Dodge,Colt,1992,92.0,4.0,MANUAL,FWD,2.0,Hatchback,Compact,Hatchback,33,27,1851,2000,petrol,Low,30.0
Dodge,Colt,1992,92.0,4.0,MANUAL,FWD,2.0,Hatchback,Compact,Hatchback,32,25,1851,2000,petrol,Low,28.5
Dodge,Colt,1993,92.0,4.0,MANUAL,FWD,2.0,Crossover,Compact,Coupe,36,28,1851,2000,petrol,Low,32.0
Dodge,Colt,1993,113.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,31,23,1851,2000,petrol,Low,27.0
Dodge,Colt,1993,92.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,36,28,1851,2000,petrol,Low,32.0
Dodge,Colt,1994,113.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,30,23,1851,2000,petrol,Low,26.5
Dodge,Colt,1994,92.0,4.0,MANUAL,FWD,2.0,Crossover,Compact,Coupe,35,28,1851,2000,petrol,Low,31.5
Plymouth,Colt,1992,113.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Wagon,26,21,535,2000,petrol,Low,23.5
Plymouth,Colt,1992,92.0,4.0,MANUAL,FWD,2.0,Hatchback,Compact,Hatchback,32,25,535,2000,petrol,Low,28.5
Plymouth,Colt,1992,92.0,4.0,MANUAL,FWD,2.0,Hatchback,Compact,Hatchback,33,27,535,2000,petrol,Low,30.0
Plymouth,Colt,1992,113.0,4.0,MANUAL,AWD,4.0,Crossover,Compact,Wagon,24,19,535,2000,petrol,Low,21.5
Plymouth,Colt,1993,92.0,4.0,MANUAL,FWD,2.0,Crossover,Compact,Coupe,36,28,535,2000,petrol,Low,32.0
Plymouth,Colt,1993,113.0,4.0,MANUAL,AWD,4.0,Crossover,Compact,Wagon,24,19,535,2000,petrol,Low,21.5
Plymouth,Colt,1993,113.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,31,23,535,2000,petrol,Low,27.0
Plymouth,Colt,1993,92.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,36,28,535,2000,petrol,Low,32.0
Plymouth,Colt,1993,136.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Wagon,26,19,535,2000,petrol,Low,22.5
Plymouth,Colt,1993,113.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Wagon,26,21,535,2000,petrol,Low,23.5
Plymouth,Colt,1994,113.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Wagon,27,21,535,2000,petrol,Low,24.0
Plymouth,Colt,1994,136.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Wagon,25,19,535,2000,petrol,Low,22.0
Plymouth,Colt,1994,136.0,4.0,MANUAL,AWD,4.0,Crossover,Compact,Wagon,22,18,535,2000,petrol,Low,20.0
Plymouth,Colt,1994,92.0,4.0,MANUAL,FWD,2.0,Crossover,Compact,Coupe,35,28,535,2000,petrol,Low,31.5
Plymouth,Colt,1994,113.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,30,23,535,2000,petrol,Low,26.5
